f2,f3,f5,f11,f13,f15,f18,f20,f21,f24,f26,f27,f28,f29,f31,f38,f40,f42,f45,f47,f49,f50,f56,f58,f64,f65,f71,f72,f73,f75,f79,f81,f86,f88,f91,f97,f98,f102,f106,f109,f112,f114,f115,f116,f127,f128,f130,f133,f134,f138,f144,f145,f146,f148,f149,f158,f167,f173,f176,f181,f182,f188,f189,f192,f194,f195,f196,Filename,Class Label
0.0,0.0,0.0,0.15126990171724802,0.0,0.0,0.0,0.12384481254210554,0.12392153067407333,0.0,0.0,0.12351613456692596,0.0,0.0,0.12431283419289463,0.0,0.12630390062913696,0.12184294964854299,0.12337590423027141,0.0,0.12397000331838104,0.0,0.12258630135843308,0.1257520962226479,0.0,0.12192509172844303,0.12621815604971467,0.0,0.12052869626828629,0.11499828161224664,0.1219801405238056,0.11765111286357455,0.12320830810161454,0.1216989133158252,0.0,0.0,0.12894777887380748,0.0,0.12189765511521251,0.121544064149275,0.12116257114344461,0.13621954257298066,0.11738666052615986,0.12432593118292642,0.14104154998612398,0.0,0.0,0.1345222718223527,0.0,0.0,0.0,0.1254194824263724,0.0,0.0,0.0,0.0,0.0,0.0,0.12372281286521034,0.12124709987380619,0.0,0.0,0.12422303294320904,0.1197047471803741,0.12493394749373052,0.0,0.0,103.png,2
0.0,0.0,0.0,0.283236796190311,0.0,0.0,0.0,0.13376975653122244,0.13892461645100004,0.0,0.0,0.14776448063705083,0.0,0.0,0.20228319620916715,0.0,0.13997501836239024,0.1369015615550212,0.13445129461409416,0.0,0.14114002286769994,0.0,0.12906051785943015,0.1439941533040246,0.0,0.13187413791992889,0.14927128848207144,0.0,0.12705420405440315,0.13198160291947436,0.13346154045351047,0.11958768292076545,0.12969055492253664,0.1289138507513048,0.0,0.0,0.17264792003679372,0.0,0.1302334544237375,0.12873451761485474,0.12509865937902004,0.15257884448730935,0.12050931284600322,0.1363403756749299,0.21795847206515326,0.0,0.0,0.176952812384578,0.02439609760145363,0.0,0.0,0.14794323246007518,0.0,0.0,0.0,0.0,0.0,0.0,0.1415637985232404,0.1259067302801306,0.0,0.0,0.1260836519391558,0.1294148906636295,0.14150687450243354,0.0,0.0,10394.jpg,2
0.0,0.0,0.0,0.10704471108602794,0.0,0.0,0.0,0.08274712232578103,0.080862654726744,0.0,0.0,0.08145927621983477,0.0,0.0,0.08812164976103166,0.0,0.08396830722235274,0.08077769711792804,0.08294127570271416,0.0,0.08047236170975475,0.0,0.08003502017667154,0.08372388199480847,0.0,0.0806475927458549,0.08818310621812453,0.0,0.0788840268487693,0.07632364854784829,0.08051559123798858,0.07591866033554656,0.08300003542488146,0.08064948658760163,0.0,0.0,0.08604107245253392,0.0,0.0794758299550314,0.07957659806384833,0.07998438959990599,0.09051652274427087,0.07294187838410315,0.08220480251205263,0.09661695045917779,0.0,0.0,0.09053316290672707,0.0,0.0,0.0,0.0836532020552278,0.0,0.0,0.0,0.0,0.0,0.0,0.08125425268035391,0.08021732430237412,0.0,0.0,0.08730287995461976,0.07961309682196463,0.08262105189871229,0.0,0.0,104.png,2
0.0,0.0,0.0,0.14818893406230457,0.0,0.0,0.0,0.08576975280834315,0.08550446454812634,0.0,0.0,0.09118236411408376,0.0,0.0,0.11648091004588015,0.0,0.08708383571319411,0.08779442849271467,0.08285446168181289,0.0,0.09570688896596895,0.0,0.08327947324395339,0.08890272299853817,0.0,0.08227316355211237,0.0944503256057313,0.0,0.08166306308269958,0.08186534834850667,0.08404672250653288,0.0781836440166189,0.08299153100067456,0.08304400037237723,0.0,0.0,0.10673308861634435,0.0,0.08216390795166503,0.08253265094394045,0.0807242057884356,0.10015224420494749,0.08107095559457894,0.08646050796530522,0.13457810441491622,0.0,0.0,0.10667606928690365,0.024024292042094095,0.0,0.0,0.09110991668170022,0.0,0.0,0.0,0.0,0.0,0.0,0.08907245532579751,0.08104041224227247,0.0,0.0,0.07947154974596965,0.08218285666364569,0.08881490248699515,0.0,0.0,10495.jpg,2
0.0,0.0,0.0,0.07279337772633807,0.0,0.0,0.0,0.10670148908773162,0.10301274067605992,0.0,0.0,0.1075781694882732,0.0,0.0,0.07147816487280174,0.0,0.10535266489533807,0.10619985288814865,0.10585349726623382,0.0,0.11091195084592631,0.0,0.10630004497377414,0.10453052469491149,0.0,0.10408641449132106,0.1139624745566987,0.0,0.10709900498910757,0.10472785411388034,0.10613334364942532,0.10481447749901517,0.10734688919875493,0.10735228949102023,0.0,0.0,0.10746221660196585,0.0,0.10646479910678593,0.10603800584929066,0.10642977826561242,0.11777931592114657,0.10712594599740309,0.10644281249990246,0.1106393788247981,0.0,0.0,0.10507477618686255,0.0,0.0,0.0,0.1066302918007968,0.0,0.0,0.0,0.0,0.0,0.0,0.10624776770444562,0.10704806190076356,0.0,0.0,0.11346844589261497,0.10582321463612858,0.10660115953982846,0.0,0.0,105.png,2
0.0,0.0,0.0,0.06116636986799714,0.0,0.0,0.0,0.04382278098824946,0.040741469758862676,0.0,0.0,0.0451158163931855,0.0,0.0,0.04985840869906801,0.0,0.0436246167913033,0.04416156776846393,0.043041228925418146,0.0,0.05094615691257071,0.0,0.043281708560611074,0.044709307939129604,0.0,0.042295233802394194,0.04594126061528881,0.0,0.04326569691973223,0.040513573215619506,0.04316789274126622,0.041167413744074365,0.04236697203886147,0.042182102006121304,0.0,0.0,0.04613836390449314,0.0,0.043508909002939605,0.042716396362628785,0.04396391668525497,0.04622536952565768,0.042908416249780416,0.04362350927335147,0.06094924468573087,0.0,0.0,0.05087554498645158,0.023696227527498413,0.0,0.0,0.044693399389507234,0.0,0.0,0.0,0.0,0.0,0.0,0.04559521333035134,0.041351263656674284,0.0,0.0,0.03459579045136762,0.04220855539903423,0.04442942627866342,0.0,0.0,10596.jpg,2
0.0,0.0,0.0,0.09947306932693901,0.0,0.0,0.0,0.026295752644294516,0.017878571390003657,0.0,0.0,0.033019014813144024,0.0,0.0,0.014547513719096896,0.0,0.02286124138081585,0.0297757349087549,0.027714484845927968,0.0,0.034925736015227575,0.028129311181124526,0.02102566922494835,0.029143372960298078,0.0,0.025760273419972987,0.0458383617989865,0.0,0.022882641648168927,0.039399448383381525,0.025541019584965133,0.019483830689156482,0.026502356841504655,0.025916135287758404,0.0,0.0,0.035541202818478355,0.0,0.02356219593334788,0.024505190200503752,0.024688897594393747,0.029102326679267376,0.023991836113143348,0.026302022708394237,0.06620934600111898,0.0,0.0,0.03796024226837745,0.048441176563410335,0.0,0.0,0.03219177656228871,0.0,0.0008208566665916217,0.008581355360663302,0.0,0.0,0.0,0.0317219777236792,0.02461789364169797,0.0,0.0,0.04062650620906256,0.02864124555964971,0.026990924223641004,0.0,0.0,106.png,2
0.0,0.0,0.0,0.2915031399245634,0.0,0.0,0.0,0.13677256628229592,0.14232990853804417,0.0,0.0,0.15065150088630555,0.0,0.0,0.21212796193173344,0.0,0.14240506425578925,0.14107490457917918,0.13618031395825603,0.0,0.1468508913538212,0.0,0.13216272680462776,0.14692438481068534,0.0,0.1336981275488737,0.1546399224947947,0.0,0.12968438824943565,0.13471950416992484,0.13577498764436574,0.12217276209313362,0.13300881341760168,0.1323778737157173,0.0,0.0,0.1818578286097737,0.0,0.1308349160075308,0.1316950148007695,0.12798099655077136,0.16038596664747318,0.12379094834537678,0.13987559738999952,0.23064877016213262,0.0,0.0,0.18167089437808728,0.02352764172849873,0.0,0.0,0.15122008019524036,0.0,0.0,0.0,0.0,0.0,0.0,0.14496457787259456,0.12917611317178562,0.0,0.0,0.13324578329201597,0.13234934599863515,0.14548163892064772,0.0,0.0,10697.jpg,2
0.0,0.0,0.0,0.2742786108544735,0.0,0.0,0.0,0.12826986917525748,0.1331500906089564,0.0,0.0,0.14095985696144311,0.0,0.0,0.19949143743345224,0.0,0.1333054139937788,0.13214897833426892,0.12684882950391765,0.0,0.13918777656321443,0.0,0.1236484301348198,0.13744977326217586,0.0,0.1247963659547238,0.1457591187714599,0.0,0.1210404145043748,0.12586301665230995,0.12670750429069788,0.11414542062904082,0.12464042046919413,0.12398390815030548,0.0,0.0,0.1720961925049148,0.0,0.12185860023901166,0.12305143898950868,0.1193260425529222,0.15244218662611314,0.11640820743899026,0.13095227663228473,0.22052845131286214,0.0,0.0,0.17010159830552804,0.022651439407448425,0.0,0.0,0.14135460648169856,0.0,0.0,0.0,0.0,0.0,0.0,0.13553895617656647,0.12107287178021656,0.0,0.0,0.12601483321756063,0.1237335750548285,0.13642930284266921,0.0,0.0,10798.jpg,2
0.0,0.0,0.0,0.20209813418534447,0.0,0.0,0.0,0.09299189496488368,0.09788852861241193,0.0,0.0,0.1037234209686761,0.0,0.0,0.13906040116518048,0.0,0.09815322332509484,0.09582132609002315,0.09443412858509333,0.0,0.09622956329389612,0.0,0.0903397266221199,0.10082244150196104,0.0,0.09202910802989035,0.10460732939678494,0.0,0.08927707531737489,0.0922759558838426,0.09293893137313787,0.08389278105147356,0.09086761709511429,0.08993009375236483,0.0,0.0,0.1199146619291492,0.0,0.09063348824688186,0.08987144326631887,0.08858139675989374,0.10511003208925875,0.08339837416491488,0.09561142506713724,0.15287169494178382,0.0,0.0,0.12319543668842685,0.012297384509642713,0.0,0.0,0.1033514106000894,0.0,0.0,0.0,0.0,0.0,0.0,0.09888958712561652,0.08840076507426776,0.0,0.0,0.08863400091835512,0.09034643955300299,0.09993629997927087,0.0,0.0,10899.jpg,2
0.0,0.0,0.0,0.004710200856624671,0.0,0.0,0.0,0.058352429261988636,0.0328471182467359,0.0,0.0,0.061650992592829044,0.0,0.0,0.0,0.0,0.052066939514921744,0.06290306329032272,0.0678535346764335,0.0,0.05227808005172025,0.0,0.059052036329342264,0.05897948186843033,0.0,0.06612398745638531,0.04187138823619329,0.0,0.06809359832845087,0.06944971744983025,0.06322898782546969,0.06725442473392454,0.06574199095402633,0.05816399180765211,0.0,0.0,0.042965017207910856,0.0,0.07059768606884707,0.06038413654405809,0.07144252072537598,0.013253886336816158,0.0781061279574204,0.05909935530849367,0.006950998273770741,0.0,0.0,0.03920571005306647,0.07656829148563983,0.0,0.0,0.057697077664603684,0.0,0.014237403726275605,0.0,0.0,0.0,0.0,0.06374337552035661,0.06096494282192925,0.0,0.0,0.02752171178197889,0.06124236826332801,0.055181186643689366,0.0,0.0,10patch_19.jpg,2
0.0,0.0,0.0,0.13151257419379486,0.0,0.0,0.0,0.05447206362374829,0.056309287502356226,0.0,0.0,0.061474384423759326,0.0,0.0,0.08700079935716838,0.0,0.057981465771734984,0.056314756480372145,0.0554961052184124,0.0,0.05771277774651176,0.0,0.052218426254856135,0.05947387920586321,0.0,0.0532795686857211,0.06335102300456728,0.0,0.05080872804048726,0.052712287663805445,0.053649793592658354,0.04738878469724711,0.05377923382774533,0.05186759615129536,0.0,0.0,0.07138899587639093,0.0,0.05217295482785719,0.05176663059039623,0.049957679826926824,0.06113162733263356,0.04692344778431254,0.055336520401861995,0.09400522530279391,0.0,0.0,0.07408740701195292,0.009698927779621617,0.0,0.0,0.06050838485763132,0.0,0.0,0.0,0.0,0.0,0.0,0.05757822547868894,0.051241419506518386,0.0,0.0,0.05766961605497098,0.05306309966781776,0.058868200118810624,0.0,0.0,11.jpg.png,2
0.0,0.0,0.0,0.005223354435816498,0.0,0.0,0.0,0.0368581416871124,0.020642341478107867,0.0,0.0,0.037148049323860004,0.0,0.0,0.007902283382574869,0.0,0.033316615927046045,0.03859975561384317,0.04205218406819355,0.0,0.03842224633354594,0.0,0.036307419976075186,0.03606621471317278,0.0,0.039470474983826276,0.029576281084770926,0.0,0.04079269610219819,0.04205628671932409,0.038584258748626206,0.039965861221398724,0.03949399275852609,0.036129212774372914,0.0,0.0,0.03064697550627122,0.0,0.04352710203255953,0.03704064237620948,0.04186663930259643,0.01733498668036323,0.04556710122505855,0.036478058502780554,0.015834601280083353,0.0,0.0,0.02931963191614723,0.04487591085642648,0.0,0.0,0.03562867820869504,0.0,0.0,0.0,0.0,0.0,0.0,0.03887232621600678,0.03733946454936044,0.0,0.0,0.01830772688778788,0.03795577431416186,0.03442174658500119,0.0,0.0,11.png,2
0.0,0.0,0.0,0.10430557571926828,0.0,0.0,0.0,0.0656745740580282,0.062156666511204106,0.0,0.0,0.06871773095262446,0.0,0.0,0.08311828166119414,0.0,0.06601348530101213,0.0665335849986392,0.06339537134323867,0.0,0.07653467206183127,0.0,0.06437356810640471,0.06678204187053434,0.0,0.06282690011664871,0.07056073727025658,0.0,0.06277385739261894,0.060514463986982195,0.06406038034147632,0.05980335658276617,0.06306796647074084,0.06318143872604814,0.0,0.0,0.07667874272804216,0.0,0.06269424615944563,0.06302348570775736,0.061469411376053495,0.07483273154793284,0.06297131569709703,0.0650973162148066,0.09517441278066355,0.0,0.0,0.07920090567026128,0.036222801334173535,0.0,0.0,0.06724271465848945,0.0,0.0,0.0,0.0,0.0,0.0,0.06784487829462846,0.061721914822616686,0.0,0.0,0.05830192532550463,0.06248578066885272,0.06634872642663173,0.0,0.0,11108.jpg,2
0.0,0.0,0.0,0.06148972619675825,0.0,0.0,0.0,0.06767706603224974,0.04444223297744658,0.0,0.0,0.07277691159598432,0.0,0.0,0.024591093173343598,0.0,0.06048268801688157,0.07203815630556754,0.07667173038780345,0.0,0.06245635560692668,0.0,0.06773669432713161,0.07052927911231617,0.0,0.07453709868852597,0.05741969575089956,0.0,0.07446399968657608,0.07741268656146646,0.07244473391226466,0.07427418818143713,0.07504681423546278,0.06604012275344749,0.0,0.0,0.05931379062875921,0.0,0.07625167734853991,0.06888483884984008,0.08186249196548956,0.015688272856607188,0.0834100811674179,0.06837222583190057,0.045060495917061454,0.0,0.0,0.057668637483516486,0.07175385038311775,0.0,0.0,0.07104964869288244,0.0,0.0,0.0,0.0,0.0,0.0,0.07442307547160507,0.06785375197859125,0.0,0.0,0.041190543406303126,0.07011206897599996,0.06559636264834502,0.0,0.0,11patch_20.jpg,2
0.0,0.0,0.0,0.18446559531931905,0.0,0.0,0.0,0.08371334281923683,0.08671431214071085,0.0,0.0,0.09436999147791707,0.0,0.0,0.12621614319947894,0.0,0.08774441031459565,0.08644015755422722,0.08669190118873889,0.0,0.08709298111559294,0.0,0.08121650327906242,0.09212433043371786,0.0,0.083716628118608,0.09211448918117714,0.0,0.08046140306956133,0.08297116165029533,0.08505766193285369,0.07632623304322997,0.08199964772409903,0.08012784592987779,0.0,0.0,0.1047800282309156,0.0,0.08211083242714029,0.08153645576088785,0.08051260964224548,0.0862289998455019,0.07485685248345998,0.0858231462612803,0.13501448443700842,0.0,0.0,0.11183441681575614,0.017263768834039392,0.0,0.0,0.09444500641781849,0.0,0.0,0.0,0.0,0.0,0.0,0.08981980808666834,0.07905695293707496,0.0,0.0,0.07347505884329206,0.08201787051377034,0.08916421005316791,0.0,0.0,12.jpg.png,2
0.0,0.0,0.0,0.037477197702616975,0.0,0.0,0.0,0.056400729439765686,0.03940772114640777,0.0,0.0,0.05618269202936868,0.0,0.0,0.02969243622593601,0.0,0.05262529178754075,0.05763475083150457,0.060614531794592745,0.0,0.06519625223565109,0.0,0.055381299768263094,0.05563606984155456,0.0,0.05710218802394672,0.05141842083870254,0.0,0.05906471212832133,0.058726509234902816,0.05727996148338122,0.056798866618041545,0.058094891104984656,0.05491684330646091,0.0,0.0,0.050867536405754636,0.0,0.06193003457068568,0.055699029719769366,0.060364923904618416,0.04312649709789645,0.06148489835957011,0.055430686412713794,0.047693519449137356,0.0,0.0,0.05296851743341449,0.044057957645653074,0.0,0.0,0.054712563936479074,0.0,0.0,0.0,0.0,0.0,0.0,0.05860013648143088,0.05542314303699884,0.0,0.0,0.0377656384894602,0.056285901379689474,0.05394092922735753,0.0,0.0,12.png,2
0.0,0.0,0.0,0.2901324217242729,0.0,0.0,0.0,0.17010045985561054,0.17238866074350817,0.0,0.0,0.17685427556388517,0.0,0.0,0.2262331312941386,0.0,0.1736565672001369,0.1725572609751658,0.17091666937203479,0.0,0.1768781665145151,0.0,0.16776925963188444,0.17990953314702846,0.0,0.1682346386360132,0.1768673970943393,0.0,0.164134183473063,0.16473872719161572,0.16966199814906466,0.1590609288003753,0.16781200112224678,0.1652604722159406,0.0,0.0,0.19769358689821906,0.0,0.16467601032153445,0.1663471319088434,0.164587846842813,0.1776890959910732,0.1596131475815738,0.17299839449348323,0.23761511086321152,0.0,0.0,0.20633185151801378,0.013244573371618603,0.0,0.0,0.18236758762427127,0.0,0.0,0.0,0.0,0.0,0.0,0.1780740203088643,0.1633955863003609,0.0,0.0,0.15422725635343632,0.16472155941020267,0.176125417106427,0.0,0.0,1211.jpg,2
0.0,0.0,0.0,0.060806302586183046,0.0,0.0,0.0,0.09181970880760212,0.07439695020332437,0.0,0.0,0.09506134298197719,0.0,0.0,0.02528328619322638,0.0,0.08804885071357191,0.09479865228381842,0.09769315668811196,0.0,0.09414640560551485,0.0,0.09235690112868095,0.09118567482063256,0.0,0.09484744278119911,0.08366978482026713,0.0,0.09802247837527504,0.09753922825608427,0.09419349693661795,0.09520016035943733,0.09661008018722651,0.09185761952118983,0.0,0.0,0.08292491731108763,0.0,0.09695422757314064,0.09326217804952468,0.10083874826849325,0.06909411488426151,0.1031282507007404,0.09279318286606064,0.06686784115830606,0.0,0.0,0.08040880687161332,0.0,0.0,0.0,0.09104894081225239,0.0,0.0,0.0,0.0,0.0,0.0,0.09472721771656703,0.09331871186860131,0.0,0.0,0.07574234488726647,0.0932333778744477,0.09067032829967935,0.0,0.0,12patch_21.jpg,2
0.0,0.0,0.0,0.18044242417342146,0.0,0.0,0.0,0.0799445259563289,0.08375043078035678,0.0,0.0,0.09077394902406553,0.0,0.0,0.12070652843699663,0.0,0.08406612832434213,0.08361757811534254,0.08296529002605021,0.0,0.08542820405395776,0.0,0.0775571667253173,0.0877477608072459,0.0,0.07993267358236392,0.08938985534369288,0.0,0.07739673026113104,0.08040678806361151,0.08126005364809706,0.07290274311619588,0.07886887921457242,0.07724165196121667,0.0,0.0,0.10390326411324914,0.0,0.07944709406515106,0.07817548554471189,0.077403327212901,0.08628432658124682,0.07231565309803177,0.08262932244295937,0.13004662441525947,0.0,0.0,0.10724928527799643,0.020034069622040348,0.0,0.0,0.0900820593661439,0.0,0.0,0.0,0.0,0.0,0.0,0.08612341080646592,0.07604360871473817,0.0,0.0,0.07221579028921701,0.07864398519942474,0.08611912250209552,0.0,0.0,13.jpg.png,2
